时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮
12/04/2014 23:00:00,16.8,6.83,56,11.1,7.76,2.65,0.059,0.4
12/05/2014 02:00:00,16.5,6.81,56,9,7.89,2.59,0.049,0.37
12/05/2014 05:00:00,16.3,7.11,70,7.5,7.89,2.43,0.05,0.43
12/05/2014 08:00:00,16.4,6.81,56,6.9,8,2.56,0.046,0.38
12/05/2014 11:00:00,16.7,6.79,58,6.6,8,3.32,0.052,0.36
12/05/2014 14:00:00,17.5,6.84,61,11.4,8.06,3.91,0.055,0.4
12/05/2014 17:00:00,18.2,6.85,68,6.6,7.78,3.36,0.057,0.34
12/05/2014 20:00:00,16.8,6.83,56,11.5,7.71,3.03,0.069,0.38
12/05/2014 23:00:00,16.8,7.01,70,18.8,8.22,3.04,0.064,0.37
12/06/2014 02:00:00,16,6.75,55,13.6,8.1,2.77,0.056,0.35
12/06/2014 05:00:00,16,6.83,56,13.2,8.13,2.6,0.055,0.4
12/06/2014 08:00:00,15.6,6.93,58,10.2,8.33,2.77,0.06,0.37
12/06/2014 11:00:00,16.6,6.92,61,10,8.41,3.35,0.053,0.33
12/06/2014 14:00:00,17.3,6.84,68,11.9,8.24,4.08,0.053,0.35
12/06/2014 17:00:00,17.5,6.74,48,14.2,7.94,3.37,0.055,0.39
12/06/2014 20:00:00,16.7,6.78,54,12.4,7.76,2.85,0.057,0.35
12/06/2014 23:00:00,16.6,6.71,63,17.6,7.93,3.24,0.056,0.36
12/07/2014 02:00:00,16.2,6.78,52,17.6,7.95,3.06,0.056,0.37
12/07/2014 05:00:00,16,6.89,51,15.1,8.07,2.72,0.054,0.43
12/07/2014 08:00:00,16.2,6.81,56,17.4,7.97,2.72,0.062,0.41
12/07/2014 11:00:00,16.6,6.75,56,16.8,8.13,3.93,0.054,0.4
12/07/2014 14:00:00,16.6,6.69,48,9.9,7.93,3.76,0.066,0.39
12/07/2014 17:00:00,16.8,6.82,54,9.4,7.91,3.25,0.055,0.41
12/07/2014 20:00:00,16.8,6.72,53,16.2,7.83,3.9,0.055,0.37
12/07/2014 23:00:00,16.6,6.84,53,20.4,7.92,3.08,0.055,0.4
12/08/2014 02:00:00,16.2,6.9,54,15.1,8.1,2.91,0.063,0.42
12/08/2014 05:00:00,16.4,6.69,52,17.5,8.11,2.59,0.065,0.44
12/08/2014 08:00:00,16.2,6.72,52,14.6,8.91,2.93,0.065,0.4
12/08/2014 11:00:00,16.8,6.84,57,8.4,8.13,3.82,0.065,0.41
12/08/2014 14:00:00,17.3,6.8,50,5.6,8.08,3.58,0.073,0.38
12/08/2014 17:00:00,17.8,7.09,68,8.5,7.61,2.95,0.075,0.4
12/08/2014 20:00:00,16.9,6.82,56,15,7.76,2.78,0.082,0.41
12/08/2014 23:00:00,16.6,6.95,54,8.5,7.95,2.9,0.071,0.38
12/09/2014 02:00:00,16.6,6.82,52,8.4,7.85,2.75,0.067,0.4
12/09/2014 05:00:00,16.2,6.78,52,9.4,8.12,2.67,0.071,0.46
12/09/2014 08:00:00,16,6.8,48,9.1,8.22,3.17,0.068,0.42
12/09/2014 11:00:00,16.4,6.89,56,9.9,8.04,3.19,0.073,0.42
12/09/2014 14:00:00,16.4,6.82,52,11.2,7.93,3,0.081,0.4
12/09/2014 17:00:00,16.4,6.82,54,11.5,7.95,2.14,0.086,0.32
12/09/2014 20:00:00,16.8,7.08,67,18.6,8.07,2.08,0.078,0.4
12/09/2014 23:00:00,16,6.72,50,10.1,8.04,2.24,0.073,0.31
12/10/2014 02:00:00,15.8,6.8,49,9.2,8.1,2.22,0.069,0.35
12/10/2014 05:00:00,16,6.78,50,10.1,7.95,2.02,0.083,0.4
12/10/2014 08:00:00,15.8,6.59,42,6.9,8.06,2.22,0.134,0.67
12/10/2014 11:00:00,16.3,6.97,52,10.5,8.72,2.29,0.097,0.66
12/10/2014 14:00:00,16.5,6.9,44,6.2,8.57,2.29,0.097,0.59
12/10/2014 16:48:00,16.9,6.85,58,17.2,8.12,0.25,,0.91
12/10/2014 19:48:00,16.1,6.88,48,17.4,8.64,2.28,0.095,0.7
12/10/2014 22:48:00,16.2,6.99,50,13.4,8.94,2.04,0.096,0.54
12/11/2014 01:48:00,15.8,6.93,44,14.5,8.41,2.04,0.092,0.53
12/11/2014 04:48:00,15.9,6.96,50,15.2,8.27,2.06,0.091,0.53
12/11/2014 07:48:00,16,7.21,60,12.4,8.27,2.02,0.09,0.52
12/11/2014 10:48:00,15.5,6.79,40,10.4,8.08,0.25,0.09,0.025
12/11/2014 14:41:00,17.3,7.11,222,12.1,5.22,2.14,0.087,0.54
12/11/2014 17:41:00,17.3,6.98,282,21.5,5.21,2.38,0.088,0.52
12/11/2014 20:41:00,16.8,6.92,225,20.2,4.93,2.53,0.087,0.54
12/11/2014 23:41:00,16.6,6.84,204,19,4.97,2.36,0.082,0.55
12/12/2014 02:41:00,16.6,6.91,203,17.8,4.91,2.44,0.081,0.54
12/12/2014 05:41:00,16.2,6.78,202,17.2,4.99,2.12,0.079,0.56
12/12/2014 08:41:00,16.6,7.03,208,13.2,5.03,2.2,0.081,0.53
12/12/2014 11:00:00,16.5,6.93,204,13,5.07,2.23,0.083,0.53
12/12/2014 14:00:00,17.2,7,284,19.9,5.24,2.23,0.076,0.54
12/12/2014 17:00:00,17.3,6.96,273,19.4,5.26,2.3,0.079,0.57
12/12/2014 20:00:00,16.7,6.95,267,12.5,5.05,2.38,0.079,0.57
12/12/2014 23:00:00,16,6.74,247,22.4,4.97,2.34,0.076,0.58
12/13/2014 02:00:00,15.9,6.84,253,18.2,5.01,2.12,0.076,0.56
12/13/2014 05:00:00,15.5,6.8,254,11,5.18,2.05,0.077,0.57
12/13/2014 08:00:00,15.7,6.91,262,11.2,5.2,1.95,0.077,0.55
12/13/2014 11:00:00,16.2,6.82,274,14.2,5.18,2.37,0.072,0.57
12/13/2014 14:00:00,16.6,6.81,270,9.2,5.57,3.35,0.069,0.54
12/13/2014 17:00:00,17,6.97,284,8.1,5.47,3.04,0.071,0.56
12/13/2014 20:00:00,16.5,7.03,282,9,5.29,2.63,0.07,0.52
12/13/2014 23:00:00,16.2,6.88,277,9,5.16,2.67,0.074,0.55
12/14/2014 02:00:00,15.6,6.92,270,13.5,5.3,2.54,0.074,0.56
12/14/2014 05:00:00,16,7.19,295,11.1,5.56,1.95,0.071,0.58
12/14/2014 08:00:00,15.2,6.88,275,8.9,5.36,2.06,0.072,0.57
12/14/2014 11:00:00,15.5,6.83,277,8,5.36,2.18,0.073,0.58
12/14/2014 14:00:00,16.7,6.78,288,10.6,5.14,2.53,0.073,0.58
12/14/2014 17:00:00,16.8,6.86,284,8.4,5.16,2.32,0.073,0.58
12/14/2014 20:00:00,16.2,6.92,280,5.9,5.21,2.3,0.072,0.55
12/14/2014 23:00:00,16.1,6.89,290,6.1,5.28,2.04,0.071,0.6
12/15/2014 02:00:00,16,6.88,292,6.4,5.22,2.2,0.071,0.56
12/15/2014 05:00:00,16.1,6.93,291,8.2,5.28,1.93,0.07,0.57
12/15/2014 08:00:00,16.1,6.86,298,8.4,5.16,2.11,0.071,0.55
12/15/2014 11:00:00,16.1,6.85,295,11,5.05,2.48,0.07,0.62
12/15/2014 14:00:00,16.4,6.9,300,9.4,4.98,2.42,0.065,0.6
12/15/2014 17:00:00,16.5,6.83,301,12.4,5.09,2.89,0.065,0.61
12/15/2014 20:00:00,16.1,6.84,302,11.2,4.93,3.19,0.071,0.57
12/15/2014 23:00:00,16.3,6.95,306,12.1,5.17,3.32,0.069,0.57
12/16/2014 02:00:00,16.3,6.97,312,14.8,5.22,3.36,0.064,0.56
12/16/2014 05:00:00,16,6.87,310,11.5,5.05,3.13,0.063,0.57
12/16/2014 08:00:00,15.7,6.82,296,13,5.09,3.37,0.066,0.54
12/16/2014 11:00:00,16.1,6.92,322,15.6,5.43,3.71,0.066,0.51
12/16/2014 14:00:00,16.6,7.09,342,11.5,5.78,4.38,0.064,0.51
12/16/2014 17:00:00,16.2,6.87,330,7.8,5.55,4.16,0.064,0.51
12/16/2014 20:00:00,15.5,7,309,10.9,5.49,3.52,0.062,0.52
12/16/2014 23:00:00,15.1,6.81,306,9.2,5.72,3.1,0.06,0.49
12/17/2014 02:00:00,15.2,6.89,312,9.4,5.78,3.14,0.062,0.49
12/17/2014 05:00:00,15.1,7.17,324,9.4,5.99,2.82,0.057,0.53
12/17/2014 08:00:00,14.8,6.81,312,11,5.64,3,0.061,0.51
12/17/2014 11:00:00,14.9,6.87,304,11,5.45,2.8,0.061,0.49
12/17/2014 14:00:00,15.6,6.93,337,11.1,5.55,3.76,0.061,0.48
12/17/2014 17:00:00,15.8,6.95,332,9.5,5.32,4.05,0.061,0.49
12/17/2014 20:00:00,15.2,6.85,322,9.4,5.24,3.17,0.063,0.51
12/17/2014 23:00:00,14.8,6.94,322,12.6,5.38,3.14,0.065,0.49
12/18/2014 02:00:00,14.4,6.89,318,11,5.59,2.99,0.058,0.47
12/18/2014 05:00:00,14.1,6.89,318,9.5,5.46,2.72,0.07,0.51
12/18/2014 08:00:00,13.9,6.81,316,7.5,5.7,2.63,0.06,0.48
12/18/2014 11:00:00,14.6,6.95,330,7.5,5.72,2.85,0.064,0.5
12/18/2014 14:00:00,15.1,6.94,335,5.2,5.59,3.2,0.068,0.47
12/18/2014 17:00:00,15.5,6.85,326,5.2,5.3,2.94,0.066,0.45
12/18/2014 20:00:00,15.5,7.17,340,15,5.28,3.12,0.078,0.48
12/18/2014 23:00:00,14.6,6.89,327,8.4,5.41,3.24,0.078,0.48
12/19/2014 02:00:00,14.4,6.71,328,5.2,5.51,3.24,0.079,0.45
12/19/2014 05:00:00,14.2,6.84,320,3.6,5.52,2.83,0.079,0.42
12/19/2014 08:00:00,14.4,6.81,326,5.5,5.59,,0.078,0.46
12/19/2014 11:00:00,14.6,6.89,328,6.1,5.51,3.32,0.082,0.47
12/20/2014 14:00:00,14.8,6.91,254,9.6,5.95,,0.065,0.36
12/20/2014 17:00:00,15.2,6.97,248,8,6.04,2.85,0.066,0.33
12/20/2014 20:00:00,14.5,6.93,248,7.4,6.19,2.91,0.065,0.33
12/20/2014 23:00:00,14.3,6.95,230,7.1,6.13,2.86,0.064,0.36
12/21/2014 02:00:00,14.3,7.09,242,9.5,6.38,2.79,0.065,0.37
12/21/2014 05:00:00,13.6,6.86,221,4.8,6.11,2.57,0.066,0.34
12/21/2014 08:00:00,13.8,6.91,228,6.4,6.25,2.62,0.065,0.36
12/21/2014 11:00:00,14,7.16,236,6.6,6.45,2.79,0.075,0.37
12/21/2014 14:00:00,14.7,6.97,238,6.2,6.14,2.73,0.066,0.36
12/21/2014 17:00:00,15.1,6.98,258,6.1,6.14,4.14,0.071,0.34
12/21/2014 20:00:00,14.7,7.05,265,10.8,6.07,4.01,0.07,0.36
12/21/2014 23:00:00,13.9,6.85,260,11,6.01,4.02,0.068,0.36
12/22/2014 02:00:00,14.4,7,276,19.9,6.24,3.94,0.066,0.37
12/22/2014 05:00:00,13.4,6.84,251,10.2,6.29,3.44,0.064,0.35
12/22/2014 08:00:00,13.2,6.91,262,12.1,6.38,3.32,0.062,0.39
12/22/2014 11:00:00,13.7,7.08,254,4,6.61,4.37,0.072,0.47
12/22/2014 14:00:00,14.5,7.23,270,3.8,6.63,4.77,0.067,0.43
12/22/2014 17:00:00,14.8,7.21,270,4,6.38,4.85,0.071,1.07
12/22/2014 20:00:00,13.8,6.99,228,11.4,6.22,2.94,0.072,0.57
12/22/2014 23:00:00,13.2,6.87,230,9.1,6.41,2.74,0.073,0.57
12/23/2014 02:00:00,13.2,6.82,229,9.8,6.41,2.8,0.074,0.57
12/23/2014 05:00:00,13.1,6.86,231,8.8,6.45,2.46,0.069,0.58
12/23/2014 08:00:00,13,6.88,236,6.2,6.38,2.62,0.073,0.54
12/23/2014 11:00:00,13.3,6.87,234,3.5,6.34,3.08,0.072,0.61
12/23/2014 14:00:00,14.6,6.87,247,3.6,6.26,3.93,0.072,0.69
12/23/2014 17:00:00,14.5,6.9,243,3,6.16,4.71,0.069,0.67
12/23/2014 20:00:00,14,6.91,219,10.5,6.1,4.59,0.079,0.73
12/23/2014 23:00:00,14.1,7.01,228,10.2,6.16,4.05,0.076,0.72
12/24/2014 02:00:00,14.4,6.95,232,6.6,6.41,3.64,0.072,0.64
12/24/2014 05:00:00,14.3,7.19,250,1.8,6.57,3.37,0.068,0.7
12/24/2014 08:00:00,13.6,6.92,222,2.1,6.36,3.62,0.078,0.71
12/24/2014 11:00:00,13.9,7,235,3.4,6.55,4.54,0.08,0.72
12/24/2014 14:00:00,14.6,6.74,224,0.6,6.1,4.36,0.076,0.7
12/24/2014 17:00:00,15.9,7.08,262,1.6,6.1,5.19,0.09,0.75
12/24/2014 20:00:00,15.5,7.14,248,6.4,5.99,4.38,0.079,0.72
12/24/2014 23:00:00,14.3,6.85,218,9.4,6.07,3.97,0.08,0.7
12/25/2014 02:00:00,14.1,6.96,232,2.1,6.48,4.47,0.08,0.66
12/25/2014 05:00:00,14.5,6.89,233,5.8,6.19,3.72,0.078,0.69
12/25/2014 08:00:00,14.1,6.72,222,1.4,6.34,3.96,0.078,0.7
12/25/2014 11:00:00,14.1,6.99,229,1.6,6.41,5.23,0.082,0.7
12/25/2014 14:00:00,15.1,6.89,240,3,6.51,5.15,0.08,0.66
12/25/2014 17:00:00,15.6,7.01,248,2.9,6.03,6.66,0.091,0.7
12/25/2014 20:00:00,15.3,7.07,225,8.8,5.97,4.18,0.082,0.65
12/25/2014 23:00:00,15.1,6.99,220,11.9,6.18,3.73,0.08,0.64
12/26/2014 02:00:00,14.5,6.91,204,6.6,6.17,3.13,0.082,0.65
12/26/2014 05:00:00,14.3,6.85,201,5.9,6.22,2.84,0.082,0.62
12/26/2014 08:00:00,14.2,6.77,205,7.4,6.22,2.82,0.083,0.66
12/26/2014 11:00:00,14.4,6.83,198,3.6,6.25,2.94,0.085,0.67
12/26/2014 14:00:00,14.8,6.84,198,5.4,6.16,3.02,0.086,0.66
12/26/2014 17:00:00,14.7,6.73,194,5,5.99,3.06,0.084,0.69
12/26/2014 20:00:00,14.6,6.66,192,4.9,5.89,2.79,0.083,0.71
12/26/2014 23:00:00,14.4,6.81,190,5,5.94,2.82,0.082,0.71
12/27/2014 02:00:00,14,6.74,180,4,5.99,2.71,0.083,0.72
12/27/2014 05:00:00,14.1,6.81,182,5.9,5.83,2.46,0.084,0.68
12/27/2014 08:00:00,13.6,6.82,180,3.8,5.91,3.02,0.082,0.72
12/27/2014 11:00:00,14,6.78,183,6,5.82,3.7,0.079,0.68
12/27/2014 14:00:00,14.4,6.84,178,5.6,5.89,3.09,0.079,0.68
12/27/2014 17:00:00,14.7,6.94,182,9.8,6.03,2.76,0.08,0.7
12/27/2014 20:00:00,14.5,6.88,166,11.6,5.9,2.47,0.078,0.69
12/27/2014 23:00:00,14.1,6.76,163,5.9,6.01,2.7,0.079,0.7
12/28/2014 02:00:00,13.9,6.73,160,8.5,6.09,2.49,0.078,0.71
12/28/2014 05:00:00,13.7,6.71,154,3.4,5.97,2.21,0.077,0.66
12/28/2014 08:00:00,14.4,7.03,173,9.5,6.13,2.57,0.076,0.65
12/28/2014 11:00:00,13.8,6.79,159,3.9,5.99,2.77,0.079,0.71
12/28/2014 14:00:00,13.8,6.72,165,4.6,6.03,3.71,0.075,0.66
12/28/2014 17:00:00,13.8,6.85,166,5.1,6.02,3.61,0.081,0.69
12/28/2014 20:00:00,13.9,6.87,154,7.5,5.96,3.04,0.079,0.67
12/28/2014 23:00:00,13.6,6.81,156,6.4,6.26,3.11,0.075,0.65
12/29/2014 02:00:00,13.4,6.79,150,4.4,6.18,2.94,0.076,0.65
12/29/2014 05:00:00,13.2,6.72,152,4.6,6.34,2.75,0.076,0.62
12/29/2014 08:00:00,13.2,6.8,154,8.4,6.16,2.99,0.081,0.65
12/29/2014 11:00:00,13.3,6.79,149,5.9,6.26,,0.08,0.67
12/29/2014 14:00:00,13.6,6.85,147,5.4,6.41,,0.072,0.71
12/29/2014 17:00:00,13.7,6.84,146,10.5,6.3,,0.077,0.71
12/29/2014 20:00:00,13.1,6.65,138,4.4,6.3,1.68,0.077,0.72
12/29/2014 23:00:00,13.1,6.79,146,5.5,6.5,1.67,0.079,0.76
12/30/2014 02:00:00,13.3,6.7,158,10.4,6.44,2.1,0.073,0.73
12/30/2014 05:00:00,13.5,7.02,168,12.8,6.57,1.92,0.075,0.72
12/30/2014 08:00:00,12.9,6.79,148,7,6.45,2,0.073,0.71
12/30/2014 11:00:00,12.8,6.81,156,6.9,6.4,2.12,0.075,0.72
12/30/2014 14:00:00,13,6.74,160,3.9,6.43,2.21,0.072,0.85
12/30/2014 17:00:00,13.3,6.85,163,9.5,6.36,2.14,0.074,0.75
12/30/2014 20:00:00,13.1,6.82,155,16.8,6.3,1.59,0.081,0.8
12/30/2014 23:00:00,12.5,6.73,150,7.6,6.47,1.62,0.085,0.75
12/31/2014 02:00:00,13.1,6.88,170,13.9,6.66,1.59,0.086,0.72
12/31/2014 05:00:00,12.6,6.77,156,8.2,6.57,1.49,0.085,0.72
12/31/2014 08:00:00,12.6,6.79,158,11.4,6.53,1.66,0.098,0.73
12/31/2014 11:00:00,12.5,6.78,160,4,6.74,1.76,0.09,0.73
12/31/2014 14:00:00,12.9,6.83,161,0.9,6.7,2.26,0.085,0.7
12/31/2014 17:00:00,14,6.74,164,7.4,6.26,2.62,0.158,0.9
12/31/2014 20:00:00,13.4,6.93,168,2.1,6.3,2.61,0.137,0.75
12/31/2014 23:00:00,13,6.76,158,3.5,6.51,2.57,0.107,0.73
01/01/2015 02:00:00,13,6.89,162,1.9,6.59,2.65,0.101,0.7
01/01/2015 05:00:00,12.8,6.86,155,8.6,6.58,2.04,0.098,0.7
01/01/2015 08:00:00,12.5,6.68,150,5.8,6.44,1.92,0.094,0.7
01/01/2015 11:00:00,12.8,6.68,156,2.8,6.37,2.3,0.095,0.68
01/01/2015 14:00:00,13.6,6.63,172,4.4,6.41,3.79,0.089,0.73
01/01/2015 17:00:00,14.4,6.96,184,6.1,6.12,3.67,0.094,0.78
01/01/2015 20:00:00,13.5,6.87,154,14.9,5.93,2.38,0.088,0.71
01/01/2015 23:00:00,12.8,6.75,158,12.9,6.24,2.32,0.09,0.69
01/02/2015 02:00:00,13.1,6.93,172,18.9,6.41,2.44,0.081,0.71
01/02/2015 05:00:00,12.3,6.61,149,9.9,6.49,2.18,0.08,0.69
01/02/2015 08:00:00,12.3,6.76,159,13.2,6.36,2.29,0.08,0.72
01/02/2015 11:00:00,12.4,6.71,158,13,6.41,2.51,0.079,0.72
01/02/2015 14:00:00,13.7,6.68,178,8.6,6.45,3.62,0.078,0.64
01/02/2015 17:00:00,14.2,6.65,176,6.6,6.14,3.77,0.086,0.68
01/02/2015 20:00:00,13.7,6.83,172,9.1,6.14,2.64,0.086,0.72
01/02/2015 23:00:00,13,6.83,174,7.9,6.49,3.01,0.083,0.66
01/03/2015 02:00:00,12.8,6.78,175,7.6,6.41,3.32,0.082,0.74
01/03/2015 05:00:00,12.7,6.77,176,7.6,6.41,2.79,0.084,0.68
01/03/2015 08:00:00,12.7,6.8,176,9.2,6.45,2.36,0.086,0.69
01/03/2015 11:00:00,13.1,6.79,180,12.6,6.38,2.7,0.087,0.76
01/03/2015 14:00:00,13.9,6.76,181,10.1,6.28,2.81,0.093,0.71
01/03/2015 17:00:00,14.6,6.71,182,8,6.14,2.81,0.093,0.69
01/03/2015 20:00:00,13.9,6.78,174,12,6.1,2.39,0.1,0.78
01/03/2015 23:00:00,13.3,6.95,186,7.6,6.45,2.5,0.098,0.76
01/04/2015 02:00:00,13.1,6.81,176,5.9,6.36,2.36,0.089,0.69
01/04/2015 05:00:00,12.8,6.78,172,3.8,6.28,2.23,0.09,0.7
01/04/2015 08:00:00,12.5,6.72,174,9.5,6.4,2.36,0.097,0.73
01/04/2015 11:00:00,13.2,6.8,188,10.5,6.43,2.95,0.102,0.77
01/04/2015 14:00:00,14.3,6.72,188,8,6.22,2.97,0.097,0.77
01/04/2015 17:00:00,15,6.78,193,6.5,5.91,3.02,0.093,0.75
01/04/2015 20:00:00,14.3,6.81,194,8.6,6.18,3.2,0.093,0.78
01/04/2015 23:00:00,13.6,6.76,186,6.1,6.32,3.08,0.093,0.76
01/05/2015 02:00:00,13.5,6.7,192,5.8,6.18,2.67,0.094,0.77
01/05/2015 05:00:00,13.5,6.68,186,3.4,6.32,2.31,0.091,0.78
01/05/2015 08:00:00,13.7,6.86,188,4.5,6.3,2.33,0.091,0.79
01/05/2015 11:00:00,13.4,6.67,188,6,6.16,3.42,0.099,0.77
01/05/2015 14:00:00,13.9,6.91,200,6.8,6.33,3.58,0.091,0.78
01/05/2015 17:00:00,14.2,6.83,200,10,6.11,3.52,0.091,0.82
01/05/2015 20:00:00,14.4,6.82,206,12.5,6.15,4.54,0.092,0.82
01/05/2015 23:00:00,14.2,6.94,196,13.4,6.23,3.94,0.09,0.8
01/06/2015 02:00:00,14.2,6.95,210,9.1,6.21,3.67,0.089,0.84
01/06/2015 05:00:00,14.4,6.87,194,8.1,6.31,3.31,0.083,0.84
01/06/2015 08:00:00,13.8,6.8,186,6.2,5.96,3.05,0.084,0.83
01/06/2015 11:00:00,14.1,6.81,192,5.5,5.96,3.31,0.086,0.89
01/06/2015 14:00:00,15.1,6.79,187,4.8,5.95,4.09,0.082,0.86
01/06/2015 17:00:00,15.8,6.76,185,1.8,5.95,3.95,0.083,0.85
01/06/2015 20:00:00,15.7,6.81,186,4.5,5.51,3.32,0.086,0.86
01/06/2015 23:00:00,15.2,6.75,184,10.2,5.68,4.26,0.096,0.84
01/07/2015 02:00:00,14.8,6.97,174,9.2,5.59,2.84,0.085,0.84
01/07/2015 05:00:00,14.3,6.82,176,9.8,5.39,2.49,0.085,0.85
01/07/2015 08:00:00,13.8,6.81,170,7.4,5.64,2.84,0.083,0.88
01/07/2015 11:00:00,13.7,6.8,166,8.1,5.76,3.16,0.093,0.86
01/07/2015 14:00:00,13.6,6.89,166,7.8,5.59,2.53,0.086,0.83
01/07/2015 17:00:00,13.5,6.72,160,3.6,5.43,2.61,0.084,0.79
01/07/2015 20:00:00,13.5,6.74,167,7.6,5.61,2.64,0.089,0.84
01/07/2015 23:00:00,13.5,6.85,165,10.2,5.55,2.15,0.091,0.83
01/08/2015 02:00:00,13.3,6.76,161,11.1,5.64,2.12,0.091,0.86
01/08/2015 05:00:00,12.9,6.63,160,6.4,5.72,1.84,0.088,0.84
01/08/2015 08:00:00,12.6,6.77,162,6.1,5.83,1.95,0.089,0.79
01/08/2015 11:00:00,12.9,6.68,158,6.2,5.97,2.13,0.086,0.86
01/08/2015 14:00:00,13.6,6.67,166,5.8,5.61,2.27,0.089,0.83
01/08/2015 17:00:00,14,6.79,181,5.5,5.61,3.04,0.1,0.88
01/08/2015 20:00:00,13.7,6.89,162,7.9,5.63,2.63,0.089,0.86
01/08/2015 23:00:00,13,6.77,166,11.2,5.75,2.44,0.092,0.83
01/09/2015 02:00:00,13.1,7.02,178,16.8,5.93,2.12,0.088,0.83
01/09/2015 05:00:00,13.1,6.89,172,17.4,6.11,1.83,0.093,0.86
01/09/2015 08:00:00,12.5,6.68,160,12.8,6,2,0.086,0.84
01/09/2015 11:00:00,12.8,6.77,166,11.1,6.05,2.61,0.086,0.81
01/09/2015 14:00:00,13.8,6.89,179,9.4,6.11,3.91,0.094,0.91
01/09/2015 17:00:00,14.7,6.88,184,6.9,5.55,4.03,0.105,0.9
01/09/2015 20:00:00,13.6,6.85,166,9.8,5.59,3.32,0.094,0.86
01/09/2015 23:00:00,13.7,6.8,172,14,5.72,3.51,0.093,0.82
01/10/2015 02:00:00,13,6.67,168,11.9,5.61,3.39,0.093,0.86
01/10/2015 05:00:00,13.3,6.9,174,9.1,6.07,2.97,0.096,0.86
01/10/2015 08:00:00,13.1,6.71,168,7.9,5.85,3.36,0.099,0.86
01/10/2015 11:00:00,14,7.08,140,14.5,6.41,2.81,0.099,0.88
01/10/2015 14:00:00,13.6,6.75,130,12.6,5.89,2.91,0.097,0.88
01/10/2015 17:00:00,13.6,6.72,128,7.9,6.03,3.54,0.1,0.89
01/10/2015 20:00:00,13.4,6.88,130,8.2,5.95,3.19,0.096,0.89
01/10/2015 23:00:00,13.9,7.04,147,15.2,5.86,3.31,0.099,0.84
01/11/2015 02:00:00,13.2,6.76,121,9.2,5.96,3.05,0.097,0.88
01/11/2015 05:00:00,13.2,6.71,120,10.8,5.88,3.25,0.097,0.91
01/11/2015 08:00:00,13.1,6.81,125,9.2,5.98,3.04,0.093,0.91
01/11/2015 11:00:00,13.4,6.76,140,9.9,6.11,4.56,0.094,0.86
01/11/2015 14:00:00,14.2,6.79,133,8.2,5.9,3.68,0.093,0.88
01/11/2015 17:00:00,14.4,6.83,146,7.6,5.91,4.12,0.1,0.93
01/11/2015 20:00:00,14.2,6.87,134,6.8,5.9,3.54,0.092,0.84
01/11/2015 23:00:00,13.8,6.78,127,6.4,5.81,3.27,0.093,0.87
01/12/2015 02:00:00,13.7,6.8,133,8.8,5.85,3.32,0.091,0.86
01/12/2015 05:00:00,13.6,6.78,130,7.8,5.89,2.93,0.09,0.87
01/12/2015 08:00:00,13.6,6.8,131,7.8,6.09,3.49,0.091,0.86
01/12/2015 11:00:00,13.6,6.83,144,9.4,6.2,3.49,0.093,0.83
01/12/2015 14:00:00,13.6,6.76,114,8.6,6.04,3.26,0.086,0.86
01/12/2015 17:00:00,13.5,6.8,125,6.4,6.2,3.26,0.087,0.84
01/12/2015 20:00:00,13.4,6.96,140,7.8,6.4,3.32,0.089,0.88
01/12/2015 23:00:00,12.8,6.77,126,2.9,6.47,3.04,0.085,0.85
01/13/2015 02:00:00,13,6.77,132,5.8,6.39,3.02,0.085,0.84
01/13/2015 05:00:00,12.8,6.82,141,5.8,6.51,3.37,0.077,0.88
01/13/2015 08:00:00,13,6.83,144,4.9,6.61,2.93,0.087,0.84
01/13/2015 11:00:00,12.8,6.85,146,4.9,6.55,3.32,0.08,0.85
01/13/2015 14:00:00,12.6,6.76,174,3.6,6.34,3.34,,0.35
01/13/2015 17:00:00,12.9,6.87,184,5.4,6.59,3.08,0.079,0.79
01/13/2015 20:00:00,12.9,6.82,180,4,6.49,2.97,0.077,0.83
01/13/2015 23:00:00,12.9,6.82,184,4.8,6.41,3.6,0.081,0.97
01/14/2015 02:00:00,12.9,6.83,176,7.5,6.34,2.53,0.089,0.82
01/14/2015 05:00:00,12.9,6.8,175,5,6.4,2.12,0.085,0.86
01/14/2015 08:00:00,13.4,6.79,186,13.6,6.41,2.4,0.083,0.85
01/14/2015 11:00:00,13.1,6.77,175,7.6,6.24,2.46,0.076,0.86
01/14/2015 14:00:00,13.4,6.92,176,7.1,6.25,2.39,0.079,0.86
01/14/2015 17:00:00,13.3,6.79,178,8.1,6.24,2.4,0.081,0.92
01/14/2015 20:00:00,13.6,6.8,196,18.6,6.22,3.12,0.082,0.93
01/14/2015 23:00:00,13.1,6.77,188,16.2,6.25,2.7,0.092,0.95
01/15/2015 02:00:00,12.7,6.6,178,12.5,6.24,2.54,0.091,0.98
01/15/2015 05:00:00,12.9,6.76,187,11.6,6.7,2.34,0.094,
01/15/2015 08:00:00,12.9,6.68,186,10.4,6.55,2.26,0.087,
01/15/2015 11:00:00,12.9,6.7,182,8.1,6.41,2.5,0.091,0.91
01/15/2015 14:00:00,13.5,6.59,189,4.9,6.75,2.75,0.09,
01/15/2015 17:00:00,14.6,6.8,202,6.8,6.51,3.73,0.103,
01/15/2015 20:00:00,14.2,7,196,6.5,6.43,3.6,0.091,
01/15/2015 23:00:00,13.2,6.79,185,16.5,6.36,2.85,0.094,
