时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,挥发酚,六价铬,氯化物
01/15/2014 05:00:00,12.20,7.55,122.00,15.80,8.48,2.60,0.10,0.34,0.00,0.00,6.50
01/15/2014 08:00:00,12.00,7.55,121.00,10.30,8.40,2.19,0.11,0.38,0.00,0.00,6.40
01/15/2014 11:00:00,12.40,7.54,121.00,33.60,8.55,2.70,0.12,0.38,0.00,0.00,6.40
01/15/2014 14:00:00,12.90,7.56,129.00,33.10,8.54,2.47,,0.57,0.00,0.00,600.60
01/15/2014 17:00:00,12.70,7.60,122.00,32.30,8.69,2.73,0.11,0.38,0.00,0.00,6.50
01/15/2014 20:00:00,,,,,,,,,,,
01/15/2014 23:00:00,12.30,7.61,122.00,27.80,8.55,2.47,0.11,0.34,0.00,0.00,6.60
01/16/2014 02:00:00,,,,,,,,,,,
01/16/2014 05:00:00,12.10,7.62,122.00,27.40,8.58,2.24,0.10,0.35,0.00,0.00,6.50
01/16/2014 08:00:00,11.90,7.62,120.00,18.10,8.72,2.24,0.10,0.32,0.00,0.00,6.30
01/16/2014 11:00:00,12.30,7.63,120.00,26.80,8.56,,0.10,0.31,0.00,0.00,6.20
01/16/2014 14:00:00,12.70,7.65,127.00,41.70,8.65,3.13,0.13,0.42,0.00,0.00,6.70
01/16/2014 20:00:00,12.50,7.66,122.00,29.20,8.55,2.29,0.10,0.31,0.00,0.00,6.00
01/16/2014 23:00:00,,7.67,120.00,26.60,8.68,2.31,0.10,,,0.00,6.10
01/17/2014 05:30:00,12.10,7.68,121.00,26.50,8.87,2.52,0.10,0.33,0.00,0.00,7.50
01/17/2014 08:30:00,12.10,7.68,121.00,23.70,8.77,2.35,0.10,0.28,0.00,0.00,6.00
01/17/2014 11:30:00,12.50,7.68,121.00,24.50,8.67,2.41,0.10,0.28,0.00,0.00,6.10
01/17/2014 14:30:00,13.00,7.66,124.00,22.50,7.66,2.97,0.12,0.35,0.00,0.00,6.50
01/17/2014 17:30:00,12.80,7.70,121.00,32.10,8.66,2.33,0.11,,0.00,,
01/18/2014 00:00:00,12.60,7.74,121.00,15.10,8.51,2.14,0.12,0.29,0.00,0.00,6.30
01/18/2014 04:00:00,12.50,7.70,123.00,17.20,8.68,2.63,0.12,0.30,0.00,0.00,5.80
01/18/2014 06:00:00,12.30,7.69,122.00,14.40,8.72,2.33,0.10,0.30,0.00,0.00,6.10
01/18/2014 08:00:00,12.30,7.67,122.00,14.90,8.48,2.22,0.11,0.32,0.00,0.00,6.20
01/18/2014 10:00:00,12.50,7.65,122.00,14.50,8.43,2.09,0.11,0.35,0.00,0.00,5.80
01/18/2014 12:00:00,12.80,7.64,122.00,12.40,8.45,2.33,0.11,0.34,0.00,0.00,6.10
01/18/2014 14:00:00,12.90,7.65,123.00,24.80,8.79,2.51,0.13,0.32,0.00,0.00,6.30
01/18/2014 18:00:00,12.80,7.67,122.00,20.10,8.84,2.46,0.11,0.26,0.00,0.00,6.20
01/18/2014 20:00:00,12.70,7.67,123.00,15.20,8.62,2.28,0.11,0.35,0.00,0.00,6.30
01/18/2014 22:00:00,12.60,7.64,122.00,16.30,8.53,2.48,0.11,0.34,0.00,0.00,6.10
01/19/2014 00:00:00,12.50,7.61,122.00,17.10,8.53,2.46,0.12,0.37,0.00,0.00,6.10
01/19/2014 02:00:00,12.50,7.60,124.00,27.10,8.63,2.46,0.12,0.31,0.00,0.00,6.30
01/19/2014 04:00:00,12.40,7.61,124.00,18.70,8.65,2.46,0.12,0.34,0.00,0.00,6.30
01/19/2014 06:00:00,12.30,7.61,122.00,18.40,8.54,2.59,0.11,0.33,0.00,0.00,6.10
01/19/2014 08:00:00,12.20,7.60,122.00,15.80,8.39,2.36,0.11,0.32,0.00,0.00,6.10
01/19/2014 10:00:00,12.30,7.59,121.00,15.60,8.27,2.41,0.11,0.33,0.00,0.00,5.90
01/19/2014 12:00:00,12.50,7.58,121.00,15.60,8.67,2.24,0.12,0.34,0.00,0.00,6.20
01/19/2014 16:00:00,12.90,7.60,125.00,23.30,8.92,2.36,0.12,0.36,0.00,0.00,6.30
01/19/2014 18:00:00,12.70,7.63,122.00,19.70,8.76,0.25,0.11,0.31,0.00,0.00,6.10
01/19/2014 20:00:00,12.70,7.63,122.00,16.80,8.44,2.34,0.11,0.34,0.00,0.00,6.10
01/19/2014 22:00:00,12.70,7.61,122.00,18.40,8.21,2.56,0.11,0.31,0.00,0.00,6.00
01/20/2014 00:00:00,12.60,7.59,121.00,16.80,8.28,2.16,0.11,0.32,0.00,0.00,6.00
01/20/2014 02:00:00,12.60,7.58,122.00,26.90,8.50,2.30,0.12,0.30,0.00,0.00,6.10
01/20/2014 04:00:00,12.50,7.59,123.00,19.40,8.65,2.05,0.12,0.32,0.00,0.00,6.20
01/20/2014 06:00:00,12.40,7.60,121.00,18.90,8.31,2.30,0.11,0.30,0.00,0.00,6.00
01/20/2014 08:00:00,12.30,7.59,122.00,18.00,8.34,2.42,0.11,0.30,0.00,0.00,6.10
01/20/2014 10:00:00,12.50,7.58,121.00,18.00,8.10,2.32,0.11,0.28,0.00,0.00,5.90
01/20/2014 12:00:00,12.80,7.58,120.00,17.30,8.20,1.90,,,0.00,,
01/20/2014 16:00:00,13.00,7.60,125.00,29.30,8.50,1.90,0.13,0.37,0.00,0.00,6.20
01/20/2014 18:00:00,12.90,7.61,124.00,19.80,8.49,1.90,0.13,0.37,0.00,,6.20
01/20/2014 22:00:00,12.60,7.60,121.00,18.20,8.26,2.39,0.10,0.29,0.00,0.00,5.90
01/21/2014 00:00:00,12.50,7.59,120.00,18.20,8.36,2.34,0.10,0.26,0.00,0.00,6.00
01/21/2014 02:00:00,12.50,7.58,121.00,21.80,8.47,2.55,0.11,0.25,0.00,0.00,6.10
01/21/2014 04:00:00,12.50,7.57,125.00,26.70,8.60,2.77,0.13,0.34,0.00,0.00,6.30
01/21/2014 06:00:00,12.40,7.57,124.00,21.30,8.26,2.32,0.12,0.31,0.00,0.00,6.30
01/21/2014 08:00:00,12.30,7.56,121.00,20.80,8.52,2.33,0.11,0.31,0.00,0.00,5.90
01/21/2014 10:00:00,12.50,7.57,120.00,19.20,8.50,2.01,0.10,0.32,0.00,0.00,5.80
01/21/2014 12:00:00,12.70,7.58,120.00,19.00,8.24,2.14,0.10,0.29,0.00,0.00,5.80
01/21/2014 16:00:00,12.90,7.60,125.00,32.60,8.73,2.30,0.13,0.38,0.00,0.00,6.40
01/21/2014 18:00:00,,,,,,,,,,,
01/21/2014 20:00:00,12.50,7.58,122.00,23.70,8.68,2.29,0.12,0.30,0.00,0.00,6.00
01/21/2014 22:00:00,12.40,7.59,121.00,20.00,8.89,2.26,0.10,0.26,0.00,0.00,6.00
01/22/2014 00:00:00,12.20,7.58,120.00,18.00,8.38,2.02,0.10,0.27,0.00,0.00,6.00
01/22/2014 02:00:00,12.20,7.57,120.00,19.80,8.44,2.16,0.10,0.27,0.00,0.00,5.90
01/22/2014 04:00:00,,,,,,,,,,,
01/22/2014 06:00:00,12.00,7.57,123.00,20.00,8.84,2.09,0.11,0.29,0.00,0.00,6.20
01/22/2014 08:00:00,,,,,,,,,,,
01/22/2014 10:00:00,12.00,7.57,121.00,17.10,8.52,2.31,0.10,0.26,0.00,0.00,6.00
01/22/2014 12:00:00,12.30,7.57,120.00,18.80,8.32,2.19,0.10,0.27,0.00,0.00,6.00
01/22/2014 14:00:00,,,,,,,,,,,
01/22/2014 16:00:00,12.60,7.59,121.00,26.10,8.69,2.43,0.11,0.27,0.00,0.00,6.10
01/22/2014 18:00:00,12.40,7.61,124.00,21.70,8.75,2.14,0.11,0.32,0.00,0.00,6.30
01/22/2014 20:00:00,12.20,7.60,120.00,18.20,8.78,1.73,0.10,0.23,0.00,0.00,5.90
01/22/2014 22:00:00,12.00,7.61,121.00,19.00,8.46,2.11,0.10,0.27,0.00,0.00,6.00
01/23/2014 00:00:00,11.80,7.58,120.00,16.60,8.44,2.30,0.10,0.26,0.00,0.00,5.90
01/23/2014 02:00:00,11.80,7.56,66.00,15.00,8.52,1.66,0.11,0.28,0.00,0.00,5.80
01/23/2014 04:00:00,11.70,7.55,121.00,19.60,8.60,2.27,0.11,0.26,0.00,0.00,5.90
01/23/2014 08:00:00,11.50,7.56,120.00,17.70,8.63,2.31,0.10,0.25,0.00,0.00,5.80
01/23/2014 10:00:00,11.70,7.57,121.00,15.80,8.43,2.31,0.10,0.27,0.00,0.00,5.90
01/23/2014 12:00:00,12.20,7.57,120.00,16.20,8.73,2.31,0.10,0.26,0.00,0.00,5.70
01/23/2014 14:00:00,12.50,7.59,120.00,14.60,8.40,1.64,0.10,0.26,0.00,0.00,5.80
01/23/2014 16:00:00,12.70,7.60,121.00,19.10,8.56,2.18,0.13,0.27,0.00,0.00,5.80
01/23/2014 18:00:00,12.50,7.62,125.00,20.30,8.60,2.33,0.12,0.32,0.00,0.00,6.30
01/23/2014 20:00:00,12.40,7.61,123.00,17.70,8.53,1.94,0.11,0.28,0.00,0.00,6.20
01/23/2014 22:00:00,12.20,7.61,121.00,15.40,8.68,2.10,0.10,0.26,0.00,0.00,6.10
01/24/2014 00:00:00,12.00,7.60,121.00,13.90,8.51,2.07,0.10,0.30,0.00,0.00,5.90
01/24/2014 02:00:00,12.00,7.59,120.00,11.70,8.59,1.69,0.10,0.23,0.00,0.00,5.90
01/24/2014 04:00:00,11.90,7.59,120.00,14.60,8.72,1.67,0.10,0.24,0.00,0.00,5.90
01/24/2014 06:00:00,12.00,7.59,122.00,21.20,8.61,2.22,0.11,0.28,0.00,0.00,6.20
01/24/2014 08:00:00,11.90,7.58,122.00,16.90,8.49,1.89,0.11,0.27,0.00,0.00,6.20
01/24/2014 10:00:00,12.10,7.59,121.00,15.10,8.68,1.96,0.10,0.24,0.00,0.00,6.00
01/24/2014 12:00:00,12.70,7.61,120.00,14.20,8.73,1.80,0.10,0.24,0.00,0.00,5.90
01/24/2014 14:00:00,13.10,7.62,120.00,10.50,8.45,1.92,0.10,0.23,0.00,0.00,6.10
01/24/2014 16:00:00,13.20,7.64,121.00,12.30,8.64,2.03,0.10,0.22,0.00,0.00,5.50
01/24/2014 18:00:00,12.90,7.64,122.00,21.70,8.56,1.75,0.12,0.28,0.00,0.00,6.20
01/24/2014 20:00:00,12.80,7.63,123.00,15.30,8.43,2.41,0.11,0.29,0.00,0.00,6.40
01/24/2014 22:00:00,12.70,7.63,121.00,14.60,8.65,2.00,0.11,0.25,0.00,0.00,6.00
01/25/2014 00:00:00,12.50,7.62,121.00,10.70,8.46,1.90,0.10,0.24,0.00,0.00,6.20
01/25/2014 02:00:00,12.40,7.61,121.00,11.90,8.66,1.96,0.10,0.24,0.00,0.00,6.00
01/25/2014 04:00:00,12.40,7.58,120.00,8.70,8.63,1.63,0.10,0.23,0.00,0.00,6.00
01/25/2014 06:00:00,12.40,7.57,121.00,13.20,8.64,1.77,0.11,0.23,0.00,0.00,6.00
01/25/2014 08:00:00,12.40,7.59,122.00,14.60,8.61,1.97,0.11,0.25,0.00,0.00,6.30
01/25/2014 10:00:00,12.60,7.60,121.00,11.40,8.49,1.90,0.12,0.25,0.00,0.00,6.10
01/25/2014 12:00:00,13.10,7.62,122.00,10.10,8.54,2.09,0.10,0.24,0.00,0.00,6.10
01/25/2014 14:00:00,13.40,7.63,122.00,10.30,8.18,1.92,0.10,0.27,0.00,0.00,6.10
01/25/2014 16:00:00,13.40,7.61,122.00,10.00,8.20,1.82,0.10,0.24,0.00,0.00,5.90
01/25/2014 18:00:00,13.20,7.62,122.00,10.80,8.27,1.98,0.10,0.22,0.00,0.00,6.10
01/25/2014 20:00:00,13.20,7.63,124.00,11.80,8.46,1.30,0.11,0.26,0.00,0.00,6.30
01/25/2014 22:00:00,13.10,7.62,122.00,10.90,8.44,1.96,0.11,0.27,0.00,0.00,6.50
01/26/2014 00:00:00,13.10,7.62,122.00,9.00,8.28,1.89,0.10,0.25,0.00,0.00,6.20
01/26/2014 02:00:00,13.00,7.60,123.00,9.60,8.14,2.08,0.12,0.28,0.00,0.00,6.20
01/26/2014 04:00:00,13.00,7.57,122.00,7.70,8.20,1.87,0.10,0.28,0.00,0.00,6.20
01/26/2014 06:00:00,12.90,7.56,122.00,10.10,8.17,1.91,0.11,0.26,0.00,0.00,6.20
01/26/2014 08:00:00,13.00,7.56,123.00,13.60,8.48,1.70,0.13,0.26,0.00,0.00,6.30
01/26/2014 10:00:00,13.00,7.57,124.00,14.50,8.32,2.40,0.11,0.27,0.00,0.00,6.30
01/26/2014 12:00:00,13.00,7.58,123.00,12.10,8.21,1.85,0.12,0.28,0.00,0.00,6.20
01/26/2014 14:00:00,12.90,7.56,123.00,11.00,8.21,2.04,0.11,0.29,0.00,0.00,5.80
01/26/2014 16:00:00,12.80,7.54,123.00,11.20,8.00,2.02,0.11,0.34,0.00,0.00,6.00
01/26/2014 18:00:00,12.80,7.52,123.00,8.80,8.01,1.92,0.11,0.33,0.00,0.00,6.00
01/26/2014 20:00:00,12.80,7.51,123.00,9.80,8.02,1.73,0.10,0.29,0.00,0.00,6.20
01/26/2014 22:00:00,12.70,7.51,123.00,17.40,8.05,1.39,0.11,0.32,0.00,0.00,5.80
01/27/2014 00:00:00,12.50,7.50,124.00,11.90,8.00,2.07,0.11,0.34,0.00,0.00,5.90
01/27/2014 02:00:00,12.40,7.47,125.00,13.70,7.68,2.08,0.11,0.36,0.00,0.00,5.80
01/27/2014 04:00:00,12.20,7.46,125.00,15.60,7.57,2.10,0.11,0.35,0.00,0.00,5.70
01/27/2014 06:00:00,12.20,7.47,124.00,20.60,7.76,1.99,0.11,0.30,0.00,0.00,5.80
01/27/2014 08:00:00,12.20,7.44,124.00,24.00,8.03,1.79,0.11,0.35,0.00,0.00,5.90
01/27/2014 10:00:00,12.50,7.47,124.00,17.50,7.85,1.95,0.12,0.33,0.00,0.00,6.00
01/27/2014 12:00:00,12.70,7.49,125.00,14.70,8.08,1.80,0.12,0.35,0.00,0.00,6.00
01/27/2014 14:00:00,13.00,7.51,125.00,18.00,7.65,1.85,0.11,0.34,0.00,0.00,5.90
01/27/2014 16:00:00,13.20,7.51,125.00,21.70,7.43,1.99,0.12,0.35,0.00,0.00,5.90
01/27/2014 18:00:00,12.80,7.51,125.00,25.10,7.49,2.02,0.11,0.33,0.00,0.00,5.90
01/27/2014 20:00:00,12.70,7.50,125.00,28.70,7.83,2.02,0.12,0.32,0.00,0.00,5.80
01/28/2014 00:00:00,12.60,7.50,125.00,19.10,8.05,2.05,0.12,0.34,0.00,0.00,5.90
01/28/2014 02:00:00,12.40,7.50,125.00,18.30,7.67,2.17,0.12,0.33,0.00,0.00,5.80
01/28/2014 04:00:00,12.30,7.48,126.00,22.70,7.47,2.06,0.11,0.35,0.00,0.00,5.90
01/28/2014 06:00:00,12.20,7.47,126.00,22.70,7.52,2.33,0.11,0.35,0.00,0.00,5.90
01/28/2014 10:00:00,12.50,7.46,126.00,36.00,7.99,2.06,0.13,0.31,0.00,0.00,5.80
01/28/2014 12:00:00,12.90,7.49,128.00,31.90,7.85,2.38,0.13,0.37,0.00,0.00,6.30
01/28/2014 14:00:00,13.20,7.51,127.00,32.70,7.80,2.11,0.12,0.34,0.00,0.00,5.90
01/28/2014 16:00:00,13.30,7.51,127.00,23.40,7.52,2.16,0.12,0.34,0.00,0.00,5.90
01/28/2014 18:00:00,13.00,7.51,127.00,22.70,7.30,2.00,0.11,0.37,0.00,0.00,6.20
01/28/2014 20:00:00,12.90,7.50,127.00,20.30,7.22,2.10,0.11,0.36,0.00,0.00,6.30
01/28/2014 22:00:00,12.90,7.48,126.00,34.80,7.57,2.04,0.12,0.34,0.00,0.00,6.10
01/29/2014 00:00:00,13.00,7.49,129.00,32.20,7.97,1.99,0.13,0.39,0.00,0.00,6.60
01/29/2014 02:00:00,12.80,7.48,126.00,31.70,7.60,1.74,0.11,0.33,0.00,0.00,6.20
01/29/2014 04:00:00,12.70,7.49,127.00,27.40,7.62,1.89,0.12,0.34,0.00,0.00,6.10
01/29/2014 06:00:00,12.50,7.47,127.00,19.50,7.25,1.89,0.11,0.39,0.00,0.00,6.30
01/29/2014 08:00:00,12.50,7.46,127.00,19.20,7.46,1.87,0.11,0.40,0.00,0.00,6.10
01/29/2014 10:00:00,12.80,7.46,128.00,38.10,7.51,2.02,0.11,0.37,0.00,0.00,5.90
01/29/2014 12:00:00,13.20,7.47,130.00,41.40,7.73,2.39,0.11,0.43,0.00,0.00,6.60
01/29/2014 16:00:00,13.60,7.50,126.00,21.20,7.31,2.26,,0.38,0.00,0.00,6.20
01/29/2014 20:00:00,13.20,7.53,128.00,27.30,7.11,2.19,,0.40,0.00,0.00,6.10
01/29/2014 22:00:00,13.10,7.49,128.00,31.90,7.30,1.87,,0.35,0.00,0.00,6.20
01/30/2014 00:00:00,13.30,7.49,131.00,35.60,7.47,2.13,0.13,0.39,0.00,0.00,6.40
01/30/2014 02:00:00,13.20,7.47,129.00,31.60,7.42,1.99,0.12,0.41,0.00,0.00,6.30
01/30/2014 04:00:00,13.00,7.48,128.00,26.60,7.46,2.29,0.11,0.39,0.00,0.00,6.00
01/30/2014 06:00:00,12.90,7.47,128.00,19.00,7.22,2.07,0.11,0.42,0.00,0.00,6.10
01/30/2014 08:00:00,12.90,7.46,129.00,24.30,7.34,1.63,0.11,0.43,0.00,0.00,6.30
01/30/2014 10:00:00,13.10,7.45,129.00,24.30,7.19,1.91,0.13,0.43,0.00,0.00,6.10
01/30/2014 12:00:00,13.40,7.47,129.00,37.20,7.40,2.29,0.13,0.37,0.00,0.00,6.30
01/30/2014 14:00:00,13.90,7.47,132.00,34.90,7.51,2.28,0.14,0.45,0.00,0.00,6.70
01/30/2014 16:00:00,14.00,7.48,130.00,33.10,7.50,2.32,0.12,0.39,0.00,0.00,6.40
01/30/2014 18:00:00,13.80,7.52,130.00,25.70,7.14,1.75,0.11,0.43,0.00,0.00,6.10
01/30/2014 20:00:00,13.60,7.50,129.00,23.20,7.27,2.16,0.11,0.44,0.00,0.00,6.20
01/30/2014 22:00:00,13.50,7.49,130.00,25.10,7.29,1.92,0.11,0.44,0.00,0.00,6.30
01/31/2014 00:00:00,13.60,7.48,131.00,39.40,7.40,2.45,0.13,0.41,0.00,0.00,6.60
01/31/2014 02:00:00,13.60,7.47,133.00,32.10,7.16,2.34,0.13,0.47,0.00,0.00,
01/31/2014 04:00:00,13.30,7.45,130.00,30.30,7.26,2.12,0.11,0.39,0.00,0.00,
01/31/2014 06:00:00,13.30,7.48,130.00,27.80,7.44,2.41,0.11,0.44,0.00,0.00,
01/31/2014 08:00:00,13.30,7.46,130.00,19.80,7.44,1.77,0.11,0.45,0.00,0.00,
01/31/2014 10:00:00,13.40,7.46,130.00,25.60,7.48,2.04,0.11,0.46,0.00,0.00,
01/31/2014 12:00:00,13.80,7.47,131.00,37.60,7.43,2.11,0.13,0.42,0.00,0.00,
01/31/2014 14:00:00,14.10,7.47,136.00,40.70,7.14,2.61,0.15,0.53,0.00,0.00,
01/31/2014 16:00:00,14.40,7.46,133.00,37.00,7.15,2.08,0.13,0.43,0.00,0.00,5.60
01/31/2014 18:00:00,14.10,7.50,131.00,29.40,7.44,2.16,0.11,0.43,0.00,0.00,6.20
01/31/2014 22:00:00,13.90,7.52,131.00,26.40,7.34,2.21,0.11,0.47,0.00,0.00,6.10
02/01/2014 02:00:00,14.00,7.50,136.00,34.10,7.36,2.55,0.13,0.52,0.00,0.00,7.10
02/01/2014 06:00:00,13.70,7.45,131.00,25.60,7.17,2.34,0.14,0.45,0.00,0.00,6.10
02/01/2014 10:00:00,13.80,7.48,132.00,17.60,7.31,2.11,0.12,0.49,0.00,0.00,6.10
02/01/2014 14:00:00,14.60,7.49,135.00,50.70,7.22,3.19,0.16,0.46,0.00,0.00,6.60
02/01/2014 18:00:00,14.50,7.49,132.00,29.30,7.14,2.48,0.12,0.43,0.00,0.00,6.50
02/01/2014 22:00:00,14.20,7.51,132.00,18.60,7.04,2.52,0.12,0.46,0.00,0.00,6.30
02/02/2014 02:00:00,14.30,7.48,134.00,45.60,7.23,2.72,0.15,0.42,0.00,0.00,6.50
02/02/2014 06:00:00,14.00,7.44,132.00,29.30,7.25,2.63,0.12,0.43,0.00,0.00,6.40
02/02/2014 10:00:00,14.10,7.46,132.00,20.50,7.28,2.63,0.12,0.43,0.00,0.00,6.20
02/02/2014 14:00:00,14.70,7.48,133.00,47.40,7.41,3.65,0.16,0.40,0.00,0.00,6.70
02/02/2014 18:00:00,14.80,7.49,132.00,31.70,7.39,3.25,0.12,0.40,0.00,0.00,6.50
02/02/2014 22:00:00,14.40,7.51,131.00,20.60,7.13,3.06,0.12,0.41,0.00,0.00,6.20
02/03/2014 02:00:00,14.40,7.49,132.00,39.80,7.37,1.91,0.15,0.40,0.00,0.00,6.40
02/03/2014 04:00:00,14.60,7.45,136.00,42.10,7.20,2.50,0.14,0.43,0.00,0.00,6.80
02/03/2014 06:00:00,14.30,7.42,132.00,30.60,7.30,2.25,0.12,0.39,0.00,0.00,6.50
02/03/2014 10:00:00,14.40,7.46,132.00,25.70,7.28,2.13,0.13,0.42,0.00,0.00,6.20
02/03/2014 14:00:00,15.00,7.50,132.00,37.80,7.44,3.19,0.13,0.30,0.00,0.00,6.40
02/03/2014 16:00:00,15.40,7.49,136.00,44.00,7.40,3.16,0.14,0.34,0.00,0.00,6.80
02/03/2014 18:00:00,15.20,7.48,135.00,31.70,7.42,3.16,0.13,0.34,0.00,0.00,6.70
02/03/2014 20:00:00,14.80,7.49,132.00,25.20,7.55,2.85,0.11,0.34,0.00,0.00,6.40
02/04/2014 00:00:00,14.40,7.48,131.00,23.50,7.46,3.21,0.12,0.32,0.00,0.00,6.30
02/04/2014 04:00:00,14.80,7.45,136.00,35.40,7.45,3.86,0.15,0.33,0.00,0.00,6.80
02/04/2014 06:00:00,14.70,7.41,136.00,35.70,7.46,2.88,0.14,0.34,0.00,0.00,6.70
02/04/2014 08:00:00,14.30,7.41,132.00,32.60,7.82,3.04,0.13,0.30,0.00,0.00,6.40
02/04/2014 12:00:00,13.90,7.42,130.00,23.90,7.57,3.02,0.12,0.30,0.00,0.00,6.20
02/04/2014 16:00:00,14.50,7.39,137.00,56.30,7.63,3.99,0.17,0.31,0.00,0.00,7.00
02/04/2014 20:00:00,13.90,7.37,132.00,25.70,7.71,3.13,0.12,0.28,0.00,,6.20
02/05/2014 00:00:00,13.50,7.39,130.00,20.70,7.90,2.49,0.12,0.31,0.00,0.00,6.10
02/05/2014 04:00:00,13.60,7.37,132.00,26.90,7.93,3.37,0.13,0.25,0.00,0.00,6.40
02/05/2014 06:00:00,13.70,7.38,134.00,26.40,7.75,2.65,0.13,0.26,0.00,0.00,6.50
02/05/2014 08:00:00,13.40,7.38,131.00,22.20,8.10,2.45,0.12,0.28,0.00,0.00,6.20
02/05/2014 10:00:00,13.30,7.38,130.00,19.10,7.89,2.55,0.12,0.32,0.00,0.00,6.20
02/05/2014 12:00:00,13.20,7.38,130.00,19.40,7.90,2.52,0.12,0.33,0.00,0.00,6.20
02/05/2014 14:00:00,13.20,7.38,129.00,15.60,7.87,2.41,0.12,0.33,0.00,0.00,6.20
02/05/2014 16:00:00,13.50,7.39,131.00,25.70,7.94,2.86,0.13,0.29,0.00,0.00,6.20
02/05/2014 18:00:00,13.70,7.40,134.00,24.30,8.00,2.61,0.12,0.30,0.00,0.00,6.80
02/05/2014 20:00:00,13.40,7.41,130.00,15.20,7.91,2.58,0.12,0.28,0.00,0.00,
02/05/2014 22:00:00,13.20,7.41,130.00,12.50,8.01,2.36,0.12,0.32,0.00,0.00,
02/06/2014 00:00:00,13.10,7.40,129.00,14.70,7.86,2.50,0.12,0.33,0.00,0.00,6.30
02/06/2014 02:00:00,13.10,7.39,128.00,9.70,7.89,2.46,0.12,0.31,0.00,0.00,6.10
02/06/2014 06:00:00,13.50,7.37,133.00,23.50,7.94,3.27,0.13,0.31,0.00,0.00,6.40
02/06/2014 10:00:00,13.30,7.39,129.00,12.80,7.88,3.11,0.12,0.28,0.00,0.00,6.10
02/06/2014 12:00:00,13.50,7.41,128.00,11.40,7.94,2.69,0.12,0.34,0.00,0.00,6.20
02/06/2014 14:00:00,13.70,7.41,128.00,8.70,7.88,2.63,0.12,0.32,0.00,0.00,6.50
02/06/2014 16:00:00,14.10,7.43,129.00,15.20,8.04,2.75,0.13,0.33,0.00,0.00,6.50
02/06/2014 18:00:00,14.10,7.45,134.00,22.80,8.08,3.33,0.13,0.33,0.00,0.00,6.60
02/06/2014 20:00:00,14.00,7.45,132.00,16.90,8.08,2.88,0.13,0.33,0.00,0.00,6.60
02/06/2014 22:00:00,13.80,7.45,129.00,10.30,8.05,2.85,0.12,0.32,0.00,0.00,6.40
02/07/2014 00:00:00,13.70,7.44,129.00,8.90,7.93,2.41,0.12,0.33,0.00,0.00,6.40
02/07/2014 02:00:00,13.50,7.42,127.00,7.00,7.86,2.60,0.12,0.36,0.00,0.00,6.30
02/07/2014 04:00:00,13.50,7.42,128.00,8.40,7.88,2.36,0.12,0.32,0.00,0.00,6.40
02/07/2014 06:00:00,13.70,7.41,127.00,17.80,7.98,2.82,0.13,0.32,0.00,0.00,6.40
02/07/2014 08:00:00,13.80,7.41,132.00,16.90,7.95,3.06,0.13,0.29,0.00,0.00,6.50
02/07/2014 10:00:00,13.70,7.41,129.00,16.50,8.12,2.70,0.12,0.28,0.00,0.00,6.30
02/07/2014 14:00:00,13.60,7.43,127.00,9.70,7.92,2.93,0.12,0.36,0.00,0.00,6.30
02/07/2014 16:00:00,13.60,7.42,127.00,8.90,7.93,3.05,0.12,0.34,0.00,0.00,6.20
02/07/2014 18:00:00,13.90,7.42,130.00,15.30,8.18,2.89,0.12,0.28,0.00,0.00,6.40
02/07/2014 20:00:00,14.00,7.44,132.00,11.80,8.12,2.75,0.12,0.32,0.00,0.00,6.60
02/08/2014 00:00:00,13.60,7.43,128.00,7.70,8.03,2.81,0.12,0.38,0.00,0.00,6.40
02/08/2014 02:00:00,13.30,7.41,127.00,6.80,7.82,2.57,0.12,0.42,0.00,0.00,6.30
02/08/2014 04:00:00,13.10,7.38,127.00,5.10,7.73,2.61,0.12,0.44,0.00,0.00,6.30
02/08/2014 06:00:00,13.30,7.36,128.00,9.40,7.98,2.59,0.14,0.38,0.00,0.00,6.40
02/08/2014 08:00:00,13.60,7.37,131.00,15.00,7.97,2.87,0.13,0.37,0.00,0.00,6.50
02/08/2014 10:00:00,13.40,7.39,129.00,10.50,8.09,2.72,0.12,0.36,0.00,0.00,6.40
02/08/2014 12:00:00,13.20,7.40,128.00,8.00,8.11,2.52,0.12,0.40,0.00,0.00,6.30
02/08/2014 14:00:00,13.00,7.39,128.00,5.80,7.66,2.40,0.12,0.38,0.00,0.00,6.20
02/08/2014 16:00:00,13.00,7.36,127.00,4.50,7.76,2.50,0.12,0.44,0.00,0.00,6.30
02/08/2014 20:00:00,13.30,7.34,130.00,9.70,8.23,2.92,0.12,0.32,0.00,0.00,6.70
02/08/2014 22:00:00,13.20,7.37,129.00,9.70,8.04,2.83,0.12,0.34,0.00,0.00,6.40
02/09/2014 00:00:00,12.90,7.38,127.00,5.60,8.03,2.29,0.12,0.36,0.00,0.00,6.30
02/09/2014 02:00:00,12.70,7.36,127.00,4.50,7.77,2.67,0.12,0.38,0.00,0.00,6.30
02/09/2014 04:00:00,12.50,7.34,126.00,4.20,7.88,,,0.40,0.00,,6.40
02/09/2014 06:00:00,12.60,7.31,127.00,5.30,7.69,,,0.40,0.00,,6.30
02/09/2014 08:00:00,12.70,7.31,128.00,9.60,7.95,,,0.35,0.00,,6.40
02/09/2014 10:00:00,12.80,7.33,130.00,12.20,8.06,,,0.35,0.00,,6.50
