时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,总氮,叶绿素,蓝绿藻
11/25/2015 21:00:00,16.40,7.64,38.00,20.90,7.54,0.25,0.02,0.14,0.67,2.40,546.54
11/26/2015 00:00:00,15.20,7.71,37.00,15.70,7.20,0.66,0.02,0.14,0.49,2.30,545.31
11/26/2015 03:00:00,14.20,7.74,37.00,19.80,7.32,0.71,0.02,0.14,0.67,2.34,512.69
11/26/2015 06:00:00,13.30,7.73,37.00,18.60,7.66,0.64,0.02,0.14,0.51,2.31,494.23
11/26/2015 09:00:00,15.30,8.05,36.00,15.00,7.09,1.19,0.02,0.14,0.49,2.32,502.35
11/26/2015 12:00:00,17.60,8.82,36.00,20.80,7.12,1.02,0.02,0.14,0.73,2.32,547.28
11/26/2015 15:00:00,18.20,,36.00,23.80,7.62,0.59,0.03,0.14,0.62,2.49,579.53
11/26/2015 18:00:00,14.50,8.22,38.00,28.30,7.23,1.22,0.03,0.14,0.51,2.42,620.03
11/26/2015 21:00:00,13.20,7.51,37.00,23.70,7.34,0.76,0.02,0.14,0.50,2.29,551.47
11/27/2015 00:00:00,12.30,7.51,36.00,23.70,7.28,1.22,0.02,0.14,0.50,2.22,533.74
11/27/2015 03:00:00,11.00,7.51,36.00,26.10,7.28,1.82,0.02,0.14,0.49,2.22,543.22
11/27/2015 06:00:00,10.30,7.53,36.00,26.70,7.48,1.93,0.01,0.14,0.49,2.16,505.18
11/27/2015 09:00:00,13.00,7.55,36.00,22.40,7.67,1.31,0.02,0.14,0.49,2.36,541.25
11/27/2015 12:00:00,17.00,7.52,37.00,20.90,7.37,0.73,0.02,0.14,0.50,2.63,531.28
11/27/2015 15:00:00,18.20,7.51,37.00,22.00,7.24,0.59,0.02,0.14,0.47,2.63,546.05
11/27/2015 18:00:00,15.20,7.50,37.00,25.30,7.20,0.56,0.02,0.14,0.46,2.46,554.91
11/27/2015 21:00:00,14.30,7.52,36.00,25.10,7.39,0.55,0.02,0.14,0.50,2.45,544.57
11/28/2015 00:00:00,13.80,7.51,36.00,26.60,7.30,0.25,0.02,0.14,0.45,2.37,523.28
11/28/2015 03:00:00,13.60,7.50,36.00,25.40,7.19,0.25,0.02,0.14,0.46,2.24,510.60
11/28/2015 06:00:00,13.40,7.49,37.00,24.30,7.12,0.25,0.02,0.14,0.49,2.37,533.37
11/28/2015 09:00:00,15.00,7.54,36.00,21.50,7.66,0.25,0.02,0.14,0.51,2.74,557.38
11/28/2015 12:00:00,17.90,7.53,36.00,22.10,7.49,0.25,0.02,0.14,0.44,2.70,563.65
11/28/2015 15:00:00,19.40,7.50,36.00,19.20,7.22,0.25,0.02,0.14,0.49,2.65,571.53
11/28/2015 18:00:00,17.40,7.54,37.00,22.40,7.60,0.25,0.02,0.14,0.62,2.52,571.65
11/28/2015 21:00:00,16.90,7.52,37.00,24.10,7.44,0.25,0.02,0.14,0.62,2.46,544.08
11/29/2015 00:00:00,16.20,7.50,37.00,22.10,7.17,0.25,0.02,0.14,0.50,2.66,528.08
11/29/2015 03:00:00,15.90,7.51,37.00,20.90,7.31,0.25,0.02,0.14,0.67,2.52,537.80
11/29/2015 06:00:00,16.10,7.52,37.00,20.30,7.36,0.25,0.02,0.14,0.77,2.56,574.36
11/29/2015 09:00:00,16.50,7.57,38.00,21.90,7.44,0.97,0.19,0.14,0.51,2.63,533.45
11/29/2015 12:00:00,17.90,7.53,36.00,22.10,7.49,2.29,0.02,0.16,0.69,2.70,563.65
11/29/2015 15:00:00,17.40,6.91,38.00,20.50,7.66,2.71,0.03,0.23,0.44,2.54,515.28
11/29/2015 18:00:00,16.80,6.73,38.00,16.90,7.40,2.66,0.03,0.23,0.25,2.27,485.36
11/29/2015 21:00:00,16.60,6.61,38.00,18.10,7.32,2.21,0.02,0.24,0.24,2.18,483.39
11/30/2015 00:00:00,16.50,6.54,37.00,17.40,7.33,2.24,0.02,0.25,,2.15,487.83
11/30/2015 03:00:00,16.30,6.47,37.00,16.10,7.23,1.93,0.02,0.26,,2.03,482.41
11/30/2015 06:00:00,16.20,6.42,37.00,15.50,7.49,1.94,0.02,0.29,0.68,2.14,454.71
11/30/2015 09:00:00,16.50,6.43,37.00,16.00,7.09,1.62,0.02,0.32,0.53,2.66,503.21
11/30/2015 12:00:00,17.50,6.59,37.00,23.60,7.19,1.68,0.02,0.57,0.42,2.70,509.86
11/30/2015 15:00:00,17.80,6.71,37.00,24.20,7.10,1.54,0.02,0.46,0.22,2.36,517.49
11/30/2015 18:00:00,17.30,6.65,37.00,15.30,7.70,1.78,0.02,0.42,0.22,2.26,491.15
11/30/2015 21:00:00,,6.59,37.00,22.90,7.63,1.78,0.02,0.37,0.20,2.36,478.35
12/01/2015 00:00:00,16.90,6.58,37.00,21.40,7.21,1.40,0.02,0.43,,2.30,470.59
12/01/2015 03:00:00,17.00,6.64,37.00,13.60,7.53,1.82,0.02,0.39,,2.25,476.38
12/01/2015 06:00:00,16.90,6.63,37.00,24.20,7.55,1.38,0.02,0.45,,2.23,471.70
12/01/2015 09:00:00,18.00,6.78,37.00,18.80,7.37,1.35,0.02,0.50,0.56,4.60,710.51
12/01/2015 12:00:00,20.70,7.49,35.00,21.20,7.28,2.47,0.03,0.44,0.54,2.74,592.95
12/01/2015 15:00:00,21.20,7.16,37.00,21.60,7.38,1.60,0.03,0.19,0.56,2.22,478.59
12/01/2015 18:00:00,19.30,6.87,38.00,21.60,7.47,1.57,0.02,0.19,0.59,2.75,492.26
12/01/2015 21:00:00,18.10,6.73,38.00,13.30,7.65,1.57,0.02,0.19,0.47,2.08,489.67
12/02/2015 00:00:00,17.70,6.66,38.00,12.60,7.53,1.20,0.02,0.19,0.72,2.02,488.93
12/02/2015 03:00:00,17.20,6.68,38.00,14.00,7.45,1.03,0.02,0.19,0.80,2.10,475.89
12/02/2015 06:00:00,17.20,6.66,38.00,14.10,7.18,1.49,0.02,0.19,0.77,2.02,467.15
12/02/2015 09:00:00,17.70,6.68,38.00,21.60,7.71,1.36,0.02,0.19,0.53,2.25,493.73
12/02/2015 12:00:00,18.10,6.88,37.00,13.30,7.25,1.41,0.02,0.19,0.37,2.27,478.72
12/02/2015 15:00:00,18.00,6.76,38.00,21.30,7.62,1.42,0.02,0.19,1.33,2.25,500.51
12/02/2015 18:00:00,17.80,6.72,38.00,15.30,7.24,1.63,0.02,0.19,0.68,2.14,469.36
12/02/2015 21:00:00,17.20,6.68,38.00,14.90,7.24,1.22,0.02,0.19,0.39,2.09,471.58
12/03/2015 00:00:00,16.60,6.66,38.00,15.20,7.64,1.48,0.02,0.18,0.50,2.18,478.35
12/03/2015 03:00:00,16.50,6.62,38.00,17.00,7.38,2.18,0.02,0.19,1.29,2.12,485.36
12/03/2015 06:00:00,16.50,6.57,38.00,17.80,7.53,2.20,0.02,0.19,1.15,2.15,475.27
12/03/2015 09:00:00,16.90,6.62,38.00,18.10,7.20,1.88,0.02,0.19,0.69,2.27,469.24
12/03/2015 12:00:00,18.30,6.91,37.00,24.00,7.67,2.02,0.02,0.19,1.04,2.23,504.20
12/03/2015 15:00:00,17.80,6.81,37.00,28.60,7.65,1.58,0.02,0.19,0.84,2.28,505.31
12/03/2015 18:00:00,17.10,6.72,37.00,17.70,7.20,1.68,0.02,0.19,1.15,2.02,487.58
12/03/2015 21:00:00,16.30,6.59,39.00,16.30,7.17,1.54,0.02,0.19,1.45,1.94,449.79
12/04/2015 00:00:00,16.10,6.52,47.00,13.50,7.41,1.54,0.02,0.19,1.13,1.90,442.77
12/04/2015 03:00:00,15.90,6.49,57.00,12.50,7.08,1.70,0.03,0.19,1.03,1.91,450.65
12/04/2015 06:00:00,15.90,6.47,49.00,12.80,7.34,1.51,0.03,0.19,0.61,1.91,438.96
12/04/2015 09:00:00,16.40,6.54,48.00,14.20,7.30,1.43,0.03,0.19,0.53,2.03,463.08
12/04/2015 12:00:00,17.80,6.67,60.00,16.90,7.16,1.51,0.03,0.19,0.79,1.96,473.05
12/04/2015 15:00:00,18.40,6.79,61.00,18.00,7.35,1.35,0.04,0.19,1.51,2.04,508.26
12/04/2015 18:00:00,16.70,6.62,59.00,13.20,7.09,1.45,0.03,0.19,1.41,2.07,450.77
12/04/2015 21:00:00,16.20,6.48,68.00,15.50,7.36,1.49,0.05,0.19,0.77,1.99,472.19
12/05/2015 00:00:00,15.90,6.43,62.00,14.80,7.66,1.24,0.04,0.20,0.61,2.10,525.37
12/05/2015 03:00:00,15.50,6.47,62.00,15.50,7.60,1.70,0.04,0.19,0.58,2.10,454.59
12/05/2015 06:00:00,15.20,6.61,38.00,18.90,7.49,1.43,0.03,0.19,0.39,1.94,470.47
12/05/2015 09:00:00,15.10,6.62,38.00,19.40,7.53,1.43,0.02,0.19,0.25,2.02,455.70
12/05/2015 12:00:00,15.10,6.62,40.00,18.50,7.23,1.22,0.03,0.19,0.24,2.11,466.90
12/05/2015 15:00:00,14.20,6.59,39.00,20.40,7.53,1.40,0.03,0.19,0.23,2.00,461.73
12/05/2015 18:00:00,13.20,6.52,39.00,19.80,7.12,2.48,0.03,0.19,0.22,1.90,438.46
12/05/2015 21:00:00,13.30,6.46,43.00,37.00,7.30,,0.04,0.19,0.34,1.98,448.19
12/06/2015 00:00:00,13.20,6.38,55.00,56.00,7.30,,0.06,0.19,0.54,2.03,479.33
12/06/2015 03:00:00,13.00,6.32,53.00,53.80,7.40,,0.05,0.19,0.52,2.05,461.98
12/06/2015 06:00:00,13.00,6.30,56.00,63.90,7.43,,0.07,0.19,0.59,2.07,463.45
12/06/2015 09:00:00,13.90,6.42,74.00,30.30,7.49,1.96,0.07,0.20,0.86,2.03,439.82
12/06/2015 12:00:00,14.70,6.50,75.00,23.90,7.25,3.07,0.07,0.19,0.89,2.14,490.17
12/06/2015 15:00:00,14.80,6.49,78.00,20.90,7.68,3.95,0.07,0.19,0.91,2.26,470.72
12/06/2015 18:00:00,14.10,6.40,78.00,24.20,7.58,4.15,0.07,0.19,0.90,2.00,456.31
12/06/2015 21:00:00,13.80,6.41,79.00,23.80,7.55,3.32,0.07,0.19,0.99,2.22,445.36
12/07/2015 00:00:00,13.70,6.41,81.00,19.10,7.66,2.82,0.08,0.19,0.93,1.91,459.27
12/07/2015 03:00:00,13.50,6.42,82.00,18.20,7.29,3.10,0.08,0.19,0.99,1.96,432.56
12/07/2015 06:00:00,13.30,6.44,83.00,25.70,7.21,2.43,0.08,0.20,1.03,2.05,449.17
12/07/2015 09:00:00,14.00,6.49,84.00,25.30,7.32,2.28,0.07,0.20,1.02,2.25,462.71
12/07/2015 12:00:00,16.80,6.67,83.00,23.80,7.22,2.13,0.07,0.19,0.96,2.16,482.41
12/07/2015 15:00:00,17.20,6.66,84.00,23.00,7.20,2.11,0.07,0.20,0.94,2.26,477.61
12/07/2015 18:00:00,15.10,6.53,82.00,26.30,7.39,2.11,0.07,0.19,1.17,2.34,528.20
12/07/2015 21:00:00,12.90,6.52,83.00,27.10,7.39,2.26,0.07,0.19,1.10,2.11,450.40
12/08/2015 00:00:00,12.90,6.56,84.00,28.50,7.46,1.66,0.07,0.19,0.97,1.88,450.77
12/08/2015 03:00:00,13.00,6.57,83.00,25.20,7.22,2.25,0.07,0.19,0.94,2.16,474.16
12/08/2015 06:00:00,13.10,6.52,81.00,23.10,7.42,1.86,0.07,0.19,0.98,2.00,449.54
12/08/2015 09:00:00,14.40,6.59,80.00,22.00,7.20,1.62,0.07,0.19,0.95,2.18,480.56
12/08/2015 12:00:00,16.70,6.72,82.00,18.40,7.53,2.40,0.08,0.19,1.02,2.28,476.99
12/08/2015 15:00:00,17.90,6.76,85.00,20.00,7.63,1.79,0.08,0.19,1.18,2.42,543.84
12/08/2015 18:00:00,16.20,6.67,83.00,19.70,7.59,1.70,0.08,0.19,1.25,2.13,478.96
12/08/2015 21:00:00,15.50,6.68,87.00,20.60,7.14,1.72,0.08,0.19,1.18,2.40,448.56
12/09/2015 00:00:00,15.30,6.66,88.00,20.20,7.31,2.30,0.09,0.19,1.40,2.07,454.59
12/09/2015 03:00:00,14.60,6.65,89.00,20.40,7.29,2.15,0.09,0.19,1.55,2.32,449.42
12/09/2015 06:00:00,14.40,6.60,86.00,20.00,7.16,1.65,0.09,0.19,1.19,2.13,458.65
12/09/2015 09:00:00,14.70,6.58,84.00,19.20,7.25,2.02,0.09,0.20,1.22,2.39,481.80
12/09/2015 12:00:00,14.80,6.61,84.00,22.50,7.53,2.13,0.09,0.19,1.24,2.31,483.15
12/09/2015 15:00:00,15.00,6.66,84.00,22.10,7.47,1.86,0.09,0.19,1.13,2.24,494.47
12/09/2015 18:00:00,14.80,6.65,86.00,23.80,7.32,1.91,0.09,0.19,1.33,2.21,460.99
12/09/2015 21:00:00,14.60,6.71,86.00,26.50,7.58,1.83,0.09,0.19,1.62,2.07,490.54
12/10/2015 00:00:00,14.50,6.67,85.00,26.90,7.33,2.93,0.08,0.19,2.07,2.14,474.53
12/10/2015 03:00:00,14.50,6.66,82.00,27.40,7.23,3.08,0.09,0.20,1.29,2.34,476.75
12/10/2015 06:00:00,14.70,6.64,83.00,22.30,7.17,2.74,0.09,0.19,1.33,2.30,462.47
12/10/2015 09:00:00,15.50,6.69,84.00,26.00,7.16,2.16,0.09,0.20,1.34,2.60,471.95
12/10/2015 12:00:00,16.70,6.78,82.00,28.00,7.60,2.20,0.09,0.19,1.52,2.31,501.74
12/10/2015 15:00:00,17.90,6.81,83.00,31.00,7.21,2.05,0.09,0.21,1.29,2.96,538.66
12/10/2015 18:00:00,16.60,6.72,81.00,27.80,7.55,1.97,0.09,0.19,1.92,2.66,483.15
12/10/2015 21:00:00,15.70,6.75,83.00,30.70,7.19,1.80,0.08,0.19,2.31,2.38,506.17
12/11/2015 00:00:00,15.60,6.79,83.00,27.40,7.34,2.33,0.08,0.19,2.04,2.27,506.66
12/11/2015 03:00:00,15.30,6.80,82.00,27.10,7.57,1.82,0.08,0.20,2.61,2.40,496.69
12/11/2015 06:00:00,13.80,6.81,82.00,27.90,7.32,2.23,0.08,0.21,2.43,2.22,471.82
12/11/2015 09:00:00,14.70,6.86,82.00,27.00,7.09,2.19,0.08,0.20,2.31,2.33,469.12
12/11/2015 12:00:00,16.50,6.83,80.00,30.00,7.27,1.58,0.09,0.20,2.15,2.49,511.95
12/11/2015 15:00:00,16.00,6.78,80.00,27.80,7.71,1.58,0.09,0.21,2.19,2.34,511.71
12/11/2015 18:00:00,15.60,6.73,80.00,28.30,7.42,1.90,0.09,0.23,2.33,2.24,491.52
12/11/2015 21:00:00,15.30,6.80,84.00,27.80,7.11,2.36,0.09,0.23,2.42,2.55,482.16
12/12/2015 00:00:00,15.20,6.84,88.00,30.00,7.68,2.22,0.09,0.21,2.71,2.94,549.25
12/12/2015 03:00:00,15.10,6.84,87.00,26.50,7.40,2.02,0.09,0.23,2.53,2.74,480.32
12/12/2015 06:00:00,14.50,6.76,83.00,27.20,7.70,1.59,0.09,0.23,2.76,2.49,464.07
12/12/2015 09:00:00,15.20,6.75,83.00,27.30,7.27,2.23,0.09,0.22,2.40,2.59,518.23
12/12/2015 12:00:00,16.60,6.89,85.00,28.70,7.19,2.05,0.10,0.22,2.93,2.48,535.71
12/12/2015 15:00:00,16.70,6.86,84.00,33.10,7.66,2.24,0.10,0.22,2.57,2.52,545.56
12/12/2015 18:00:00,15.70,6.78,82.00,33.30,7.34,1.96,0.10,0.22,2.79,2.28,513.80
12/12/2015 21:00:00,15.40,6.77,83.00,32.50,7.67,1.97,0.10,0.22,3.11,2.85,502.48
12/13/2015 00:00:00,15.40,6.75,82.00,32.10,7.61,1.98,0.10,0.22,2.79,2.51,516.02
12/13/2015 03:00:00,15.20,6.77,83.00,31.90,7.36,1.93,0.10,0.23,2.84,2.89,497.92
12/13/2015 06:00:00,14.70,6.78,83.00,31.20,7.24,1.96,0.10,0.23,3.16,2.15,479.95
12/13/2015 09:00:00,15.40,6.81,83.00,28.60,7.19,2.13,0.10,0.21,2.56,2.54,514.29
12/13/2015 12:00:00,17.60,6.88,84.00,31.80,7.13,1.97,0.10,0.20,2.94,2.84,616.22
12/13/2015 15:00:00,18.10,6.91,85.00,28.50,7.17,1.92,0.10,0.20,3.07,2.59,511.83
12/13/2015 18:00:00,16.90,6.84,84.00,27.00,7.21,1.85,0.10,0.21,2.84,2.96,513.31
12/13/2015 21:00:00,16.50,6.87,86.00,26.70,7.23,2.09,0.10,0.22,3.33,3.41,517.62
12/14/2015 00:00:00,16.40,6.87,87.00,23.80,7.57,2.04,0.09,0.22,2.80,2.81,473.30
12/14/2015 03:00:00,16.30,6.93,89.00,26.10,7.36,2.06,0.09,0.21,2.21,2.59,573.13
12/14/2015 06:00:00,16.30,6.89,86.00,25.00,7.11,1.95,0.09,0.21,2.23,2.50,493.49
12/14/2015 12:00:00,17.40,6.87,83.00,30.40,7.68,1.86,0.09,0.21,1.64,4.76,586.92
12/14/2015 15:00:00,16.50,6.83,80.00,29.90,7.45,2.07,0.10,0.21,2.16,4.14,515.40
12/14/2015 18:00:00,15.70,6.79,79.00,30.80,7.30,1.94,0.09,0.22,1.90,3.33,488.81
12/14/2015 21:00:00,15.20,6.78,78.00,33.40,7.20,1.76,0.09,0.22,2.04,4.48,614.74
12/15/2015 00:00:00,15.00,6.82,79.00,29.20,7.26,1.88,0.09,0.21,1.93,3.03,502.48
12/15/2015 03:00:00,14.70,6.84,81.00,23.60,7.40,2.31,0.08,0.22,1.96,3.42,612.03
12/15/2015 06:00:00,14.10,6.77,77.00,29.10,7.08,1.93,0.09,0.22,2.01,3.46,529.19
12/15/2015 09:00:00,14.70,6.73,81.00,28.90,7.45,1.79,0.07,0.17,1.68,2.96,534.77
12/15/2015 12:00:00,14.60,6.62,81.00,30.40,7.38,1.88,0.07,0.18,1.53,3.42,518.54
12/15/2015 15:00:00,15.20,6.57,78.00,31.30,7.83,1.48,0.06,0.18,1.43,2.88,552.30
12/15/2015 18:00:00,15.10,6.55,29.00,140.30,7.48,2.19,0.06,0.19,0.96,4.24,787.44
12/15/2015 21:00:00,14.70,6.39,25.00,53.90,7.70,1.83,0.06,0.20,1.03,2.85,697.21
12/16/2015 00:00:00,14.30,6.33,25.00,35.20,7.32,1.66,0.03,0.21,0.61,2.63,546.91
12/16/2015 03:00:00,13.50,6.30,25.00,40.80,7.36,1.64,0.02,0.19,0.62,2.64,571.53
12/16/2015 06:00:00,12.60,6.29,25.00,37.00,7.66,1.64,0.02,0.20,0.72,2.64,616.71
12/16/2015 09:00:00,14.20,6.73,26.00,35.90,7.22,1.58,0.03,0.19,0.75,2.67,673.49
12/16/2015 12:00:00,14.50,6.44,26.00,37.20,7.77,1.60,0.02,0.18,0.73,3.63,722.76
12/16/2015 15:00:00,15.10,6.55,25.00,32.90,7.66,1.26,0.04,0.19,0.82,3.39,714.44
12/16/2015 18:00:00,12.70,6.02,26.00,,7.67,1.33,0.03,0.19,2.34,3.87,580.03
12/16/2015 21:00:00,15.10,6.87,30.00,30.80,7.99,1.06,0.03,0.18,0.99,4.99,732.33
12/17/2015 00:00:00,10.10,,26.00,42.30,7.81,1.06,0.02,0.19,1.09,2.53,648.47
12/17/2015 03:00:00,9.40,6.03,25.00,36.80,7.59,1.08,0.01,0.19,1.00,2.45,561.68
12/17/2015 06:00:00,8.20,6.02,25.00,39.90,7.68,1.00,0.01,0.19,1.03,2.28,567.72
12/17/2015 09:00:00,10.10,6.14,26.00,46.30,7.33,1.17,0.01,0.19,0.89,2.22,559.59
12/17/2015 12:00:00,13.10,6.70,26.00,41.60,7.57,1.13,0.02,0.19,0.99,2.32,565.13
12/17/2015 15:00:00,14.20,7.25,25.00,44.00,7.54,1.93,0.02,0.19,0.95,2.80,3742.09
12/17/2015 18:00:00,10.80,6.73,40.00,40.70,7.30,1.83,,0.19,0.77,2.51,583.47
12/17/2015 21:00:00,8.10,6.36,29.00,47.20,7.46,1.08,0.03,0.19,1.09,2.28,3766.72
12/18/2015 00:00:00,7.30,6.32,27.00,40.30,7.70,0.83,0.04,0.19,0.77,2.30,623.85
12/18/2015 03:00:00,6.90,6.33,26.00,36.70,7.34,0.97,0.02,0.19,1.02,2.28,605.63
12/18/2015 06:00:00,7.20,6.34,26.00,38.70,7.62,0.59,0.04,0.19,0.84,2.21,565.87
12/18/2015 09:00:00,8.60,6.51,26.00,35.70,7.47,1.04,0.03,0.19,0.99,2.21,608.09
12/18/2015 12:00:00,12.90,6.98,31.00,35.70,7.87,0.97,0.05,0.19,0.85,2.46,542.23
12/18/2015 15:00:00,14.40,7.00,39.00,41.40,7.89,0.81,0.05,0.19,1.02,2.64,579.29
12/18/2015 21:00:00,9.40,6.40,28.00,51.80,7.74,0.72,0.02,0.19,1.16,2.39,550.73
12/19/2015 00:00:00,8.60,6.32,33.00,41.00,7.88,0.66,0.02,0.19,1.01,2.24,554.05
12/19/2015 03:00:00,8.80,6.37,33.00,39.10,7.28,0.67,0.02,0.19,1.25,2.12,534.73
12/19/2015 06:00:00,9.30,6.40,32.00,42.40,7.90,0.63,0.02,0.19,1.22,2.34,523.40
12/19/2015 09:00:00,9.70,6.49,28.00,40.20,7.77,0.72,0.02,0.18,0.86,2.40,553.56
12/19/2015 12:00:00,14.60,7.18,26.00,39.00,7.93,0.71,0.02,0.19,1.09,2.62,578.05
12/19/2015 15:00:00,16.50,7.28,30.00,36.70,7.26,0.94,0.03,0.19,1.25,2.51,3747.02
12/19/2015 18:00:00,14.20,6.73,31.00,35.80,7.29,0.79,0.02,0.19,1.09,2.65,539.40
12/19/2015 21:00:00,13.50,6.48,30.00,35.00,7.80,0.69,0.02,0.19,1.10,2.48,538.54
12/20/2015 00:00:00,13.40,6.46,29.00,32.30,7.80,0.92,0.02,0.19,1.03,2.37,514.78
12/20/2015 03:00:00,13.10,6.39,29.00,36.10,7.54,0.64,0.02,0.18,0.82,2.41,537.31
12/20/2015 06:00:00,12.90,6.31,28.00,34.50,7.74,0.83,0.02,0.19,0.75,2.46,522.91
12/20/2015 09:00:00,13.80,6.39,28.00,34.90,7.82,0.73,0.02,0.18,1.03,2.54,557.74
12/20/2015 12:00:00,14.80,6.48,28.00,36.50,7.57,0.76,0.02,0.17,1.15,2.70,561.81
12/20/2015 15:00:00,15.50,6.53,28.00,33.60,7.85,0.91,0.02,0.18,1.10,2.58,569.07
12/20/2015 18:00:00,14.70,6.36,28.00,35.90,7.86,0.81,0.02,0.18,1.07,2.69,559.34
12/20/2015 21:00:00,14.20,6.31,28.00,35.10,7.85,0.82,0.01,0.18,0.83,2.61,539.53
12/21/2015 00:00:00,14.10,6.31,29.00,34.80,7.29,0.85,0.02,0.17,0.74,2.54,554.54
12/21/2015 03:00:00,14.00,6.32,29.00,33.00,7.49,0.90,0.01,0.16,1.14,2.51,549.37
12/21/2015 06:00:00,13.80,6.32,29.00,34.20,7.28,0.57,0.01,0.17,1.12,2.56,542.48
12/21/2015 09:00:00,14.70,6.43,29.00,32.60,7.40,0.77,0.01,0.17,0.99,2.72,561.56
12/21/2015 12:00:00,17.50,6.89,28.00,30.10,7.90,0.82,0.02,0.17,0.76,3.01,605.26
12/21/2015 15:00:00,17.30,6.82,29.00,33.50,7.38,0.58,0.02,0.17,1.23,2.93,611.04
12/21/2015 18:00:00,16.50,6.65,30.00,32.90,7.84,,0.02,0.17,1.09,2.78,596.15
12/21/2015 21:00:00,16.60,6.61,30.00,33.50,7.55,0.74,0.02,0.16,0.93,2.71,572.39
12/22/2015 00:00:00,15.90,6.57,31.00,,7.44,0.84,0.02,0.16,0.96,2.52,538.17
12/22/2015 03:00:00,15.60,6.53,32.00,,7.31,1.12,0.02,0.17,1.06,2.91,535.34
12/22/2015 06:00:00,15.40,6.50,33.00,,7.78,0.72,0.02,0.17,1.10,2.81,550.73
12/22/2015 09:00:00,15.70,6.55,33.00,,7.58,1.14,0.02,0.17,0.99,2.81,614.98
12/22/2015 12:00:00,16.50,6.66,42.00,32.00,7.30,,0.03,0.17,0.76,2.97,561.93
12/22/2015 15:00:00,17.00,6.72,48.00,,7.62,,0.03,0.17,1.02,3.13,570.18
12/22/2015 18:00:00,15.50,6.73,28.00,32.10,7.43,0.77,0.19,0.17,1.04,2.54,553.64
12/22/2015 21:00:00,16.50,6.48,35.00,30.10,7.62,1.21,0.06,0.16,1.01,2.52,594.06
12/23/2015 00:00:00,16.50,6.49,55.00,29.80,7.56,1.18,0.06,0.16,0.97,3.25,619.05
12/23/2015 03:00:00,16.50,6.43,38.00,28.50,7.34,1.09,0.05,0.17,0.80,3.69,568.21
12/23/2015 06:00:00,16.40,6.45,52.00,28.70,7.37,1.10,0.04,0.16,0.82,2.76,562.42
12/23/2015 09:00:00,16.60,6.40,43.00,31.20,7.80,1.29,0.04,0.17,1.16,3.27,604.52
12/23/2015 12:00:00,17.10,6.49,36.00,31.00,7.78,1.28,0.04,0.16,1.14,3.57,620.52
12/23/2015 15:00:00,17.40,6.61,64.00,30.60,7.70,1.25,0.05,0.16,1.08,3.55,604.40
12/23/2015 18:00:00,17.20,6.55,69.00,29.80,7.56,1.18,0.06,0.17,0.97,4.60,582.12
12/23/2015 21:00:00,17.10,6.49,65.00,28.90,7.41,1.12,0.05,0.16,0.85,3.57,563.90
12/24/2015 00:00:00,17.00,6.49,64.00,28.20,7.30,1.07,0.06,0.16,0.77,4.06,589.99
12/24/2015 03:00:00,16.80,6.37,29.00,31.00,7.78,1.28,0.05,0.17,1.14,3.59,631.36
12/24/2015 06:00:00,16.60,6.38,36.00,28.20,7.29,1.06,0.04,0.16,0.76,3.05,610.92
12/24/2015 09:00:00,17.00,6.49,58.00,31.60,7.87,1.32,0.04,0.16,1.21,3.80,643.30
12/24/2015 12:00:00,17.50,6.57,69.00,31.50,7.86,1.32,0.05,0.16,1.20,4.05,601.07
12/24/2015 15:00:00,17.90,6.64,74.00,30.20,7.63,1.21,0.06,0.16,1.02,3.70,566.61
12/24/2015 18:00:00,17.50,6.59,74.00,29.60,7.53,1.17,0.07,0.16,0.95,4.73,604.28
12/24/2015 21:00:00,17.10,6.61,77.00,32.00,7.94,1.35,0.07,0.17,1.26,4.49,3835.65
12/25/2015 00:00:00,16.80,6.57,77.00,29.90,7.59,1.20,0.08,0.17,0.99,5.70,3898.43
12/25/2015 03:00:00,15.50,6.58,76.00,29.00,7.43,1.12,0.08,0.17,0.86,5.64,3782.72
12/25/2015 06:00:00,14.80,6.52,72.00,28.60,7.36,1.09,0.09,0.17,0.81,4.39,3792.57
12/25/2015 09:00:00,14.50,6.54,73.00,28.90,7.41,1.12,0.09,0.17,0.85,4.30,3801.18
12/25/2015 12:00:00,15.20,6.62,70.00,31.60,7.88,1.32,0.09,0.17,1.22,4.03,3788.87
12/25/2015 15:00:00,14.80,6.57,67.00,31.80,7.90,1.33,0.10,0.17,1.24,6.61,3795.03
12/25/2015 18:00:00,14.10,6.50,67.00,30.00,7.61,1.20,0.10,0.17,1.01,3.65,3802.41
12/25/2015 21:00:00,13.90,6.47,65.00,28.70,7.38,1.10,0.09,0.17,0.83,4.98,3820.88
12/26/2015 00:00:00,13.50,6.48,63.00,30.30,7.65,1.22,0.09,0.16,1.04,5.68,3804.87
12/26/2015 03:00:00,13.30,6.48,63.00,29.70,7.54,1.17,0.09,0.16,0.95,4.66,3747.02
12/26/2015 06:00:00,12.90,6.45,62.00,31.70,7.88,1.32,0.09,0.17,1.22,5.48,3802.41
12/26/2015 09:00:00,13.70,6.46,62.00,30.90,7.28,1.27,0.08,0.16,1.07,4.89,1566.87
12/26/2015 12:00:00,14.10,6.29,65.00,31.10,7.65,1.09,0.07,0.20,1.11,5.07,855.90
12/26/2015 15:00:00,14.90,6.63,66.00,36.20,7.44,1.62,0.06,0.20,1.13,5.74,672.00
